lat,long,og 
42.2711973,-71.3681725,"(42.2711973, -71.3681725)"
42.2497965,-71.3242148,"(42.2497965, -71.3242148)"
42.2887583,-71.39633049999999,"(42.2887583, -71.39633049999999)"
42.2887583,-71.39633049999999,"(42.2887583, -71.39633049999999)"
42.2956285,-71.3589871,"(42.2956285, -71.3589871)"
42.2711508,-71.3499406,"(42.2711508, -71.3499406)"
42.2714226,-71.3504509,"(42.2714226, -71.3504509)"
42.2701937,-71.35133239999999,"(42.2701937, -71.35133239999999)"
42.2716852,-71.3830636,"(42.2716852, -71.3830636)"
42.2715374,-71.3821822,"(42.2715374, -71.3821822)"
42.2715374,-71.3821822,"(42.2715374, -71.3821822)"
42.2727846,-71.38273889999999,"(42.2727846, -71.38273889999999)"
42.2878733,-71.3788422,"(42.2878733, -71.3788422)"
42.2733664,-71.39331539999999,"(42.2733664, -71.39331539999999)"
42.2773847,-71.37044569999999,"(42.2773847, -71.37044569999999)"
42.2748221,-71.3691467,"(42.2748221, -71.3691467)"
42.2933411,-71.3992529,"(42.2933411, -71.3992529)"
42.2933411,-71.3992529,"(42.2933411, -71.3992529)"
42.29383139999999,-71.4001806,"(42.29383139999999, -71.4001806)"
42.29383139999999,-71.4001806,"(42.29383139999999, -71.4001806)"
42.2944156,-71.39967039999999,"(42.2944156, -71.39967039999999)"
42.2944156,-71.39967039999999,"(42.2944156, -71.39967039999999)"
42.29395239999999,-71.400459,"(42.29395239999999, -71.400459)"
42.29395239999999,-71.400459,"(42.29395239999999, -71.400459)"
42.29458169999999,-71.3999951,"(42.29458169999999, -71.3999951)"
42.2708627,-71.3824918,"(42.2708627, -71.3824918)"
42.2775281,-71.3468091,"(42.2775281, -71.3468091)"
42.2775281,-71.3468091,"(42.2775281, -71.3468091)"
42.2775281,-71.3468091,"(42.2775281, -71.3468091)"
42.2710874,-71.3848264,"(42.2710874, -71.3848264)"
42.2841233,-71.3934313,"(42.2841233, -71.3934313)"
42.2839169,-71.39475340000001,"(42.2839169, -71.39475340000001)"
42.2773082,-71.3137524,"(42.2773082, -71.3137524)"
42.2775039,-71.3140308,"(42.2775039, -71.3140308)"
42.2779835,-71.3144483,"(42.2779835, -71.3144483)"
42.2779835,-71.3144483,"(42.2779835, -71.3144483)"
42.2683299,-71.3489895,"(42.2683299, -71.3489895)"
42.2761587,-71.3737858,"(42.2761587, -71.3737858)"
42.2801803,-71.3952752,"(42.2801803, -71.3952752)"
42.2801803,-71.3952752,"(42.2801803, -71.3952752)"
42.2801803,-71.3952752,"(42.2801803, -71.3952752)"
42.2856197,-71.3758704,"(42.2856197, -71.3758704)"
42.2757371,-71.37925969999999,"(42.2757371, -71.37925969999999)"
42.2749622,-71.38018749999999,"(42.2749622, -71.38018749999999)"
42.2876339,-71.3993921,"(42.2876339, -71.3993921)"
42.2876339,-71.3993921,"(42.2876339, -71.3993921)"
42.2752667,-71.38111529999999,"(42.2752667, -71.38111529999999)"
42.270126,-71.373256,"(42.270126, -71.373256)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2865928,-71.3818575,"(42.2865928, -71.3818575)"
42.2865157,-71.3825069,"(42.2865157, -71.3825069)"
42.2897804,-71.3873313,"(42.2897804, -71.3873313)"
42.2904847,-71.3879808,"(42.2904847, -71.3879808)"
42.2904847,-71.3879808,"(42.2904847, -71.3879808)"
42.2875983,-71.3922948,"(42.2875983, -71.3922948)"
42.274853,-71.33377229999999,"(42.274853, -71.33377229999999)"
42.2717686,-71.3687154,"(42.2717686, -71.3687154)"
42.2716335,-71.36877559999999,"(42.2716335, -71.36877559999999)"
42.2709964,-71.36919309999999,"(42.2709964, -71.36919309999999)"
42.2708336,-71.3693323,"(42.2708336, -71.3693323)"
42.27110529999999,-71.3698426,"(42.27110529999999, -71.3698426)"
42.285881,-71.400533,"(42.285881, -71.400533)"
42.285881,-71.400533,"(42.285881, -71.400533)"
42.28473650000001,-71.39698,"(42.28473650000001, -71.39698)"
42.28473650000001,-71.39698,"(42.28473650000001, -71.39698)"
42.28473650000001,-71.39698,"(42.28473650000001, -71.39698)"
42.2844555,-71.39619139999999,"(42.2844555, -71.39619139999999)"
42.2707896,-71.3367184,"(42.2707896, -71.3367184)"
42.2703187,-71.3364632,"(42.2703187, -71.3364632)"
42.2702519,-71.3355121,"(42.2702519, -71.3355121)"
42.2702519,-71.3355121,"(42.2702519, -71.3355121)"
42.2747265,-71.3185313,"(42.2747265, -71.3185313)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2764604,-71.33182370000002,"(42.2764604, -71.33182370000002)"
42.276554,-71.3323805,"(42.276554, -71.3323805)"
42.276554,-71.3323805,"(42.276554, -71.3323805)"
42.28551470000001,-71.3965161,"(42.28551470000001, -71.3965161)"
42.2692079,-71.3750615,"(42.2692079, -71.3750615)"
42.2692079,-71.3750615,"(42.2692079, -71.3750615)"
42.2932838,-71.3578737,"(42.2932838, -71.3578737)"
42.3154552,-71.3629803,"(42.3154552, -71.3629803)"
42.2874863,-71.3985107,"(42.2874863, -71.3985107)"
42.2850356,-71.3929907,"(42.2850356, -71.3929907)"
42.2859153,-71.3942431,"(42.2859153, -71.3942431)"
42.2922158,-71.3543943,"(42.2922158, -71.3543943)"
42.2766598,-71.34165550000002,"(42.2766598, -71.34165550000002)"
42.2766598,-71.34165550000002,"(42.2766598, -71.34165550000002)"
42.2764602,-71.3417762,"(42.2764602, -71.3417762)"
42.27067539999999,-71.3201088,"(42.27067539999999, -71.3201088)"
42.2710361,-71.3195984,"(42.2710361, -71.3195984)"
42.2585212,-71.3070479,"(42.2585212, -71.3070479)"
42.2585212,-71.3070479,"(42.2585212, -71.3070479)"
42.2925628,-71.39238759999999,"(42.2925628, -71.39238759999999)"
42.2768988,-71.3824142,"(42.2768988, -71.3824142)"
42.2764183,-71.3828781,"(42.2764183, -71.3828781)"
42.2753095,-71.3829244,"(42.2753095, -71.3829244)"
42.2753095,-71.3829244,"(42.2753095, -71.3829244)"
42.2751656,-71.38362029999999,"(42.2751656, -71.38362029999999)"
42.2751656,-71.38362029999999,"(42.2751656, -71.38362029999999)"
42.2725324,-71.3838986,"(42.2725324, -71.3838986)"
42.2866031,-71.38635719999999,"(42.2866031, -71.38635719999999)"
42.2746283,-71.3491519,"(42.2746283, -71.3491519)"
42.278035,-71.3528169,"(42.278035, -71.3528169)"
42.2673124,-71.3119499,"(42.2673124, -71.3119499)"
42.2622362,-71.30711749999999,"(42.2622362, -71.30711749999999)"
42.2811349,-71.3533273,"(42.2811349, -71.3533273)"
42.2802438,-71.3575489,"(42.2802438, -71.3575489)"
42.2795074,-71.3605876,"(42.2795074, -71.3605876)"
42.2925406,-71.3913671,"(42.2925406, -71.3913671)"
42.2933969,-71.3924804,"(42.2933969, -71.3924804)"
42.2954067,-71.3935937,"(42.2954067, -71.3935937)"
42.29665010000001,-71.39528109999999,"(42.29665010000001, -71.39528109999999)"
42.29665010000001,-71.39528109999999,"(42.29665010000001, -71.39528109999999)"
42.2959537,-71.3951752,"(42.2959537, -71.3951752)"
42.2959537,-71.3951752,"(42.2959537, -71.3951752)"
42.2966789,-71.3956347,"(42.2966789, -71.3956347)"
42.2960594,-71.3953796,"(42.2960594, -71.3953796)"
42.2960594,-71.3953796,"(42.2960594, -71.3953796)"
42.2776644,-71.3869424,"(42.2776644, -71.3869424)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.27715,-71.386129,"(42.27715, -71.386129)"
42.2764316,-71.38162559999999,"(42.2764316, -71.38162559999999)"
42.2761277,-71.3818111,"(42.2761277, -71.3818111)"
42.273819,-71.3826925,"(42.273819, -71.3826925)"
42.28024389999999,-71.3859397,"(42.28024389999999, -71.3859397)"
42.2839173,-71.3958667,"(42.2839173, -71.3958667)"
42.2947596,-71.376198,"(42.2947596, -71.376198)"
42.2947207,-71.3759661,"(42.2947207, -71.3759661)"
42.2947207,-71.3759661,"(42.2947207, -71.3759661)"
42.2950832,-71.3756877,"(42.2950832, -71.3756877)"
42.2950832,-71.3756877,"(42.2950832, -71.3756877)"
42.2950348,-71.3751774,"(42.2950348, -71.3751774)"
42.29461269999999,-71.3744352,"(42.29461269999999, -71.3744352)"
42.2785874,-71.3569922,"(42.2785874, -71.3569922)"
42.2868964,-71.3898827,"(42.2868964, -71.3898827)"
42.2863226,-71.3897899,"(42.2863226, -71.3897899)"
42.2862442,-71.3851047,"(42.2862442, -71.3851047)"
42.2862442,-71.3851047,"(42.2862442, -71.3851047)"
42.28709780000001,-71.3837594,"(42.28709780000001, -71.3837594)"
42.28709780000001,-71.3837594,"(42.28709780000001, -71.3837594)"
42.2617493,-71.3391773,"(42.2617493, -71.3391773)"
42.2617493,-71.3391773,"(42.2617493, -71.3391773)"
42.2788365,-71.3544871,"(42.2788365, -71.3544871)"
42.2922738,-71.37513109999999,"(42.2922738, -71.37513109999999)"
42.2951466,-71.3731827,"(42.2951466, -71.3731827)"
42.2945427,-71.3725216,"(42.2945427, -71.3725216)"
42.2963874,-71.3719302,"(42.2963874, -71.3719302)"
42.2980399,-71.3758369,"(42.2980399, -71.3758369)"
42.2981686,-71.37434240000002,"(42.2981686, -71.37434240000002)"
42.2973035,-71.3740641,"(42.2973035, -71.3740641)"
42.2964081,-71.3727188,"(42.2964081, -71.3727188)"
42.2616509,-71.3507757,"(42.2616509, -71.3507757)"
42.265624,-71.32901679999999,"(42.265624, -71.32901679999999)"
42.2642528,-71.3317077,"(42.2642528, -71.3317077)"
42.2645385,-71.3320789,"(42.2645385, -71.3320789)"
42.2732369,-71.384548,"(42.2732369, -71.384548)"
42.2732369,-71.384548,"(42.2732369, -71.384548)"
42.27280409999999,-71.3844089,"(42.27280409999999, -71.3844089)"
42.27280409999999,-71.3844089,"(42.27280409999999, -71.3844089)"
42.2732394,-71.384896,"(42.2732394, -71.384896)"
42.272526,-71.3850815,"(42.272526, -71.3850815)"
42.272526,-71.3850815,"(42.272526, -71.3850815)"
42.2729319,-71.385615,"(42.2729319, -71.385615)"
42.2726574,-71.3857541,"(42.2726574, -71.3857541)"
42.271946,-71.3851743,"(42.271946, -71.3851743)"
42.2719141,-71.3848728,"(42.2719141, -71.3848728)"
42.2719141,-71.3848728,"(42.2719141, -71.3848728)"
42.2683846,-71.34419989999999,"(42.2683846, -71.34419989999999)"
42.294861,-71.37942679999999,"(42.294861, -71.37942679999999)"
42.29368849999999,-71.3800005,"(42.29368849999999, -71.3800005)"
42.2676308,-71.35402309999999,"(42.2676308, -71.35402309999999)"
42.2675339,-71.35399989999999,"(42.2675339, -71.35399989999999)"
42.2673018,-71.3543478,"(42.2673018, -71.3543478)"
42.2733161,-71.3114789,"(42.2733161, -71.3114789)"
42.2728753,-71.3107252,"(42.2728753, -71.3107252)"
42.2728753,-71.3107252,"(42.2728753, -71.3107252)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2584488,-71.3359297,"(42.2584488, -71.3359297)"
42.2584488,-71.3359297,"(42.2584488, -71.3359297)"
42.2857186,-71.34473369999999,"(42.2857186, -71.34473369999999)"
42.2570637,-71.3281353,"(42.2570637, -71.3281353)"
42.2570637,-71.3281353,"(42.2570637, -71.3281353)"
42.272586,-71.3809993,"(42.272586, -71.3809993)"
42.2759374,-71.3771258,"(42.2759374, -71.3771258)"
42.27716059999999,-71.37643,"(42.27716059999999, -71.37643)"
42.2788621,-71.3765343,"(42.2788621, -71.3765343)"
42.2788621,-71.3765343,"(42.2788621, -71.3765343)"
42.2790819,-71.3765691,"(42.2790819, -71.3765691)"
42.279198,-71.3761516,"(42.279198, -71.3761516)"
42.2888109,-71.37578049999999,"(42.2888109, -71.37578049999999)"
42.289292,-71.375382,"(42.289292, -71.375382)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.2739384,-71.39583360000002,"(42.2739384, -71.39583360000002)"
42.28599370000001,-71.3833883,"(42.28599370000001, -71.3833883)"
42.28579209999999,-71.3832956,"(42.28579209999999, -71.3832956)"
42.28579209999999,-71.3832956,"(42.28579209999999, -71.3832956)"
42.28512670000001,-71.3828781,"(42.28512670000001, -71.3828781)"
42.2700389,-71.35047639999999,"(42.2700389, -71.35047639999999)"
42.2739948,-71.367987,"(42.2739948, -71.367987)"
42.2739948,-71.367987,"(42.2739948, -71.367987)"
42.2752638,-71.33588329999999,"(42.2752638, -71.33588329999999)"
42.2754396,-71.3364864,"(42.2754396, -71.3364864)"
42.2754396,-71.3364864,"(42.2754396, -71.3364864)"
42.2929599,-71.3806276,"(42.2929599, -71.3806276)"
42.2929599,-71.3806276,"(42.2929599, -71.3806276)"
42.291933,-71.37996199999999,"(42.291933, -71.37996199999999)"
42.291927,-71.380605,"(42.291927, -71.380605)"
42.2909257,-71.3810689,"(42.2909257, -71.3810689)"
42.270663,-71.2370961,"(42.270663, -71.2370961)"
42.2897263,-71.3819039,"(42.2897263, -71.3819039)"
42.2897263,-71.3819039,"(42.2897263, -71.3819039)"
42.2726681,-71.3733335,"(42.2726681, -71.3733335)"
42.2728074,-71.3735538,"(42.2728074, -71.3735538)"
42.28261639999999,-71.3960986,"(42.28261639999999, -71.3960986)"
42.28261639999999,-71.3960986,"(42.28261639999999, -71.3960986)"
42.2826291,-71.39684079999999,"(42.2826291, -71.39684079999999)"
42.2750411,-71.3896661,"(42.2750411, -71.3896661)"
42.2845558,-71.38524389999999,"(42.2845558, -71.38524389999999)"
42.2968713,-71.38023009999999,"(42.2968713, -71.38023009999999)"
42.2961441,-71.3813472,"(42.2961441, -71.3813472)"
42.2959665,-71.3825069,"(42.2959665, -71.3825069)"
42.2891401,-71.38728499999999,"(42.2891401, -71.38728499999999)"
42.2891401,-71.38728499999999,"(42.2891401, -71.38728499999999)"
42.2887369,-71.3870994,"(42.2887369, -71.3870994)"
42.2764631,-71.3943591,"(42.2764631, -71.3943591)"
42.2778077,-71.3944583,"(42.2778077, -71.3944583)"
42.2785953,-71.39375679999999,"(42.2785953, -71.39375679999999)"
42.2780164,-71.39400599999999,"(42.2780164, -71.39400599999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.280226,-71.3906879,"(42.280226, -71.3906879)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2421108,-71.3708758,"(42.2421108, -71.3708758)"
42.2898532,-71.3902074,"(42.2898532, -71.3902074)"
42.28963330000001,-71.3906713,"(42.28963330000001, -71.3906713)"
42.28963330000001,-71.3906713,"(42.28963330000001, -71.3906713)"
42.2888747,-71.38969709999999,"(42.2888747, -71.38969709999999)"
42.2887103,-71.3896044,"(42.2887103, -71.3896044)"
42.2811573,-71.352353,"(42.2811573, -71.352353)"
42.2811573,-71.352353,"(42.2811573, -71.352353)"
42.2723624,-71.31133969999999,"(42.2723624, -71.31133969999999)"
42.2723624,-71.31133969999999,"(42.2723624, -71.31133969999999)"
42.2718559,-71.31062969999999,"(42.2718559, -71.31062969999999)"
42.2718559,-71.31062969999999,"(42.2718559, -71.31062969999999)"
42.27957989999999,-71.34650750000002,"(42.27957989999999, -71.34650750000002)"
42.2791918,-71.3840495,"(42.2791918, -71.3840495)"
42.2827229,-71.3536984,"(42.2827229, -71.3536984)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2821417,-71.3615386,"(42.2821417, -71.3615386)"
42.284645,-71.38111529999999,"(42.284645, -71.38111529999999)"
42.2845819,-71.3806282,"(42.2845819, -71.3806282)"
42.2845819,-71.3806282,"(42.2845819, -71.3806282)"
42.2847438,-71.3803731,"(42.2847438, -71.3803731)"
42.2849343,-71.3799556,"(42.2849343, -71.3799556)"
42.2854992,-71.3808833,"(42.2854992, -71.3808833)"
42.2857935,-71.3804194,"(42.2857935, -71.3804194)"
42.2857935,-71.3804194,"(42.2857935, -71.3804194)"
42.2857935,-71.3804194,"(42.2857935, -71.3804194)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.3056106,-71.3528633,"(42.3056106, -71.3528633)"
42.3056106,-71.3528633,"(42.3056106, -71.3528633)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.26660680000001,-71.3405903,"(42.26660680000001, -71.3405903)"
42.26922690000001,-71.3435847,"(42.26922690000001, -71.3435847)"
42.2694467,-71.342124,"(42.2694467, -71.342124)"
42.2706114,-71.3416362,"(42.2706114, -71.3416362)"
42.2595524,-71.3400588,"(42.2595524, -71.3400588)"
42.2604672,-71.3389685,"(42.2604672, -71.3389685)"
42.2617493,-71.3391773,"(42.2617493, -71.3391773)"
42.2617493,-71.3391773,"(42.2617493, -71.3391773)"
42.2724802,-71.3665025,"(42.2724802, -71.3665025)"
42.2725533,-71.3270682,"(42.2725533, -71.3270682)"
42.2717787,-71.3269986,"(42.2717787, -71.3269986)"
42.263925,-71.3363895,"(42.263925, -71.3363895)"
42.263925,-71.3363895,"(42.263925, -71.3363895)"
42.2746406,-71.3439095,"(42.2746406, -71.3439095)"
42.2742624,-71.344095,"(42.2742624, -71.344095)"
42.2742624,-71.344095,"(42.2742624, -71.344095)"
42.2743989,-71.3424713,"(42.2743989, -71.3424713)"
42.2738606,-71.34202789999999,"(42.2738606, -71.34202789999999)"
42.2719859,-71.33741429999999,"(42.2719859, -71.33741429999999)"
42.2749956,-71.32720739999999,"(42.2749956, -71.32720739999999)"
42.2753521,-71.3271146,"(42.2753521, -71.3271146)"
42.2762205,-71.32586189999999,"(42.2762205, -71.32586189999999)"
42.2762573,-71.3248644,"(42.2762573, -71.3248644)"
42.2872691,-71.3796772,"(42.2872691, -71.3796772)"
42.2862565,-71.3909496,"(42.2862565, -71.3909496)"
42.28601829999999,-71.38886219999999,"(42.28601829999999, -71.38886219999999)"
42.2902305,-71.3982324,"(42.2902305, -71.3982324)"
42.2762233,-71.3387133,"(42.2762233, -71.3387133)"
42.2714501,-71.3763392,"(42.2714501, -71.3763392)"
42.2776034,-71.346925,"(42.2776034, -71.346925)"
42.2708534,-71.34506929999999,"(42.2708534, -71.34506929999999)"
42.2688283,-71.3469714,"(42.2688283, -71.3469714)"
42.2682891,-71.34752809999999,"(42.2682891, -71.34752809999999)"
42.2908167,-71.3891289,"(42.2908167, -71.3891289)"
42.26828889999999,-71.3096346,"(42.26828889999999, -71.3096346)"
42.27344799999999,-71.329513,"(42.27344799999999, -71.329513)"
42.2224289,-71.3824606,"(42.2224289, -71.3824606)"
42.2748841,-71.3130564,"(42.2748841, -71.3130564)"
42.2622616,-71.327393,"(42.2622616, -71.327393)"
42.2878889,-71.3954724,"(42.2878889, -71.3954724)"
42.2878889,-71.3954724,"(42.2878889, -71.3954724)"
42.271984,-71.3790742,"(42.271984, -71.3790742)"
42.259794,-71.3550726,"(42.259794, -71.3550726)"
42.259794,-71.3550726,"(42.259794, -71.3550726)"
42.2738659,-71.3676622,"(42.2738659, -71.3676622)"
42.2925989,-71.3779266,"(42.2925989, -71.3779266)"
42.2735189,-71.3731363,"(42.2735189, -71.3731363)"
42.255783,-71.349639,"(42.255783, -71.349639)"
42.255944,-71.3502653,"(42.255944, -71.3502653)"
42.292452,-71.3755834,"(42.292452, -71.3755834)"
42.27706850000001,-71.3144861,"(42.27706850000001, -71.3144861)"
42.262849,-71.3187169,"(42.262849, -71.3187169)"
42.2754523,-71.34984779999999,"(42.2754523, -71.34984779999999)"
42.2947364,-71.3924804,"(42.2947364, -71.3924804)"
42.2947364,-71.3924804,"(42.2947364, -71.3924804)"
42.2952928,-71.3922485,"(42.2952928, -71.3922485)"
42.2707675,-71.3514252,"(42.2707675, -71.3514252)"
42.2777584,-71.3142163,"(42.2777584, -71.3142163)"
42.2755777,-71.3798628,"(42.2755777, -71.3798628)"
42.2745621,-71.3773578,"(42.2745621, -71.3773578)"
42.2746581,-71.3813704,"(42.2746581, -71.3813704)"
42.2599333,-71.3353497,"(42.2599333, -71.3353497)"
42.2710293,-71.3140308,"(42.2710293, -71.3140308)"
42.2857321,-71.3935937,"(42.2857321, -71.3935937)"
42.2756561,-71.3336795,"(42.2756561, -71.3336795)"
42.2856099,-71.3941967,"(42.2856099, -71.3941967)"
42.2818805,-71.3495694,"(42.2818805, -71.3495694)"
42.287107,-71.387496,"(42.287107, -71.387496)"
42.27879,-71.372489,"(42.27879, -71.372489)"
42.293653,-71.3928979,"(42.293653, -71.3928979)"
42.2938954,-71.3740409,"(42.2938954, -71.3740409)"
42.29436,-71.3744816,"(42.29436, -71.3744816)"
42.29436,-71.3744816,"(42.29436, -71.3744816)"
42.2716834,-71.3534432,"(42.2716834, -71.3534432)"
42.2716834,-71.3534432,"(42.2716834, -71.3534432)"
42.2967525,-71.3719997,"(42.2967525, -71.3719997)"
42.2671001,-71.3517499,"(42.2671001, -71.3517499)"
42.250034,-71.3145643,"(42.250034, -71.3145643)"
42.2953246,-71.3777885,"(42.2953246, -71.3777885)"
42.2682316,-71.35471900000002,"(42.2682316, -71.35471900000002)"
42.2674958,-71.3548814,"(42.2674958, -71.3548814)"
42.2674958,-71.3548814,"(42.2674958, -71.3548814)"
42.2854821,-71.3755439,"(42.2854821, -71.3755439)"
42.2762848,-71.3798628,"(42.2762848, -71.3798628)"
42.2759921,-71.3805586,"(42.2759921, -71.3805586)"
42.2927717,-71.3803657,"(42.2927717, -71.3803657)"
42.29255,-71.3803267,"(42.29255, -71.3803267)"
42.2915332,-71.3806978,"(42.2915332, -71.3806978)"
42.2902482,-71.3810225,"(42.2902482, -71.3810225)"
42.272173,-71.3733219,"(42.272173, -71.3733219)"
42.2967603,-71.3804815,"(42.2967603, -71.3804815)"
42.2819028,-71.3574562,"(42.2819028, -71.3574562)"
42.2911744,-71.3907641,"(42.2911744, -71.3907641)"
42.2894795,-71.38997549999999,"(42.2894795, -71.38997549999999)"
42.2884903,-71.3900682,"(42.2884903, -71.3900682)"
42.2731691,-71.3117109,"(42.2731691, -71.3117109)"
42.2809864,-71.3848536,"(42.2809864, -71.3848536)"
42.28007179999999,-71.3962378,"(42.28007179999999, -71.3962378)"
42.2798013,-71.3959193,"(42.2798013, -71.3959193)"
42.2634888,-71.33690399999999,"(42.2634888, -71.33690399999999)"
42.2733572,-71.3395948,"(42.2733572, -71.3395948)"
42.27344799999999,-71.329513,"(42.27344799999999, -71.329513)"
42.2224289,-71.3824606,"(42.2224289, -71.3824606)"
42.3080292,-71.333473,"(42.3080292, -71.333473)"
42.3080292,-71.333473,"(42.3080292, -71.333473)"
42.3213697,-71.328924,"(42.3213697, -71.328924)"
42.3213697,-71.328924,"(42.3213697, -71.328924)"
42.2808291,-71.3444198,"(42.2808291, -71.3444198)"
42.2735661,-71.35320680000001,"(42.2735661, -71.35320680000001)"
42.2735661,-71.35320680000001,"(42.2735661, -71.35320680000001)"
42.274548,-71.35133239999999,"(42.274548, -71.35133239999999)"
42.274548,-71.35133239999999,"(42.274548, -71.35133239999999)"
42.3062699,-71.34787829999999,"(42.3062699, -71.34787829999999)"
42.2917168,-71.3301767,"(42.2917168, -71.3301767)"
42.2917168,-71.3301767,"(42.2917168, -71.3301767)"
42.2917168,-71.3301767,"(42.2917168, -71.3301767)"
42.2955959,-71.3665489,"(42.2955959, -71.3665489)"
42.2968023,-71.3643643,"(42.2968023, -71.3643643)"
42.2968023,-71.3643643,"(42.2968023, -71.3643643)"
42.2959134,-71.36622410000001,"(42.2959134, -71.36622410000001)"
42.3053721,-71.3392782,"(42.3053721, -71.3392782)"
42.3053721,-71.3392782,"(42.3053721, -71.3392782)"
42.2942745,-71.3511468,"(42.2942745, -71.3511468)"
42.3088212,-71.3638441,"(42.3088212, -71.3638441)"
42.2815212,-71.3434455,"(42.2815212, -71.3434455)"
42.2815212,-71.3434455,"(42.2815212, -71.3434455)"
