,Name,GRADE,API_AD,coord,Lat,Lon,Color
302,125 LIBRARY ST CHELSEA MA,Average,125+LIBRARY+ST+CHELSEA+MA,"(42.3924604, -71.0271655)",42.3975769,-71.0341997,orange
303,117 LIBRARY ST CHELSEA MA,Average,117+LIBRARY+ST+CHELSEA+MA,"(42.3925166, -71.0275381)",42.3974922,-71.0345711,orange
304,25 GRIFFIN WY CHELSEA MA,Average,25+GRIFFIN+WY+CHELSEA+MA,"(42.3908098, -71.0242402)",42.3976273,-71.0347104,orange
305,3 GRIFFIN WY CHELSEA MA,Average +20,3+GRIFFIN+WY+CHELSEA+MA,"(42.3917874, -71.025401)",42.3978021,-71.0344318,orange
306,1 GRIFFIN WY CHELSEA MA,Average,1+GRIFFIN+WY+CHELSEA+MA,"(42.3920417, -71.02558669999999)",42.3981675,-71.03488109999999,orange
307,100 EASTERN AV CHELSEA MA,Below Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.3982655,-71.0350204,darkred
308,100 EASTERN AV CHELSEA MA,Below Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.3980146,-71.0351863,darkred
309,100 EASTERN AV CHELSEA MA,Below Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.3983349,-71.0351446,darkred
310,100 EASTERN AV CHELSEA MA,Below Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.3985464,-71.035314,darkred
311,100 EASTERN AV CHELSEA MA,Below Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.39854810000001,-71.0353037,darkred
312,100 EASTERN AV CHELSEA MA,Below Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.398425,-71.0357233,darkred
313,100 EASTERN AV CHELSEA MA,Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.3987113,-71.0354649,orange
314,100 EASTERN AV CHELSEA MA,Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.398826,-71.0356244,orange
315,100 EASTERN AV CHELSEA MA,Average,100+EASTERN+AV+CHELSEA+MA,"(42.39053430000001, -71.0234973)",42.39878700000001,-71.03614499999999,orange
316,128 EASTERN AV CHELSEA MA,Average,128+EASTERN+AV+CHELSEA+MA,"(42.3921317, -71.0230794)",42.39878700000001,-71.03614499999999,orange
317,130 EASTERN AV CHELSEA MA,Average,130+EASTERN+AV+CHELSEA+MA,"(42.392777, -71.023577)",42.39891189999999,-71.0361497,orange
318,8 GRIFFIN WY CHELSEA MA,Average,8+GRIFFIN+WY+CHELSEA+MA,"(42.3916354, -71.0244828)",42.3991431,-71.0359292,orange
319,8 GRIFFIN WY CHELSEA MA,Average,8+GRIFFIN+WY+CHELSEA+MA,"(42.3916354, -71.0244828)",42.3989728,-71.03628900000001,orange
320,357 BEACHAM ST CHELSEA MA,Average,357+BEACHAM+ST+CHELSEA+MA,"(42.3945736, -71.0493821)",42.3992219,-71.0360104,orange
321,350 BEACHAM ST CHELSEA MA,Average,350+BEACHAM+ST+CHELSEA+MA,"(42.394909, -71.0481982)",42.3994152,-71.0367069,orange
322,390 BEACHAM ST CHELSEA MA,Average,390+BEACHAM+ST+CHELSEA+MA,"(42.3944218, -71.04708389999999)",42.3994152,-71.0367069,orange
323,410 BEACHAM ST CHELSEA MA,Average,410+BEACHAM+ST+CHELSEA+MA,"(42.3941649, -71.046666)",42.39696,-71.0334092,orange
324,219 WILLIAMS ST CHELSEA MA,Average,219+WILLIAMS+ST+CHELSEA+MA,"(42.3934472, -71.0448553)",42.3977081,-71.0343038,orange
325,215 WILLIAMS ST CHELSEA MA,Average,215+WILLIAMS+ST+CHELSEA+MA,"(42.3928751, -71.0441124)",42.3977081,-71.0343038,orange
326,160 SECOND ST CHELSEA MA,Average,160+SECOND+ST+CHELSEA+MA,"(42.393482, -71.0432154)",42.3977199,-71.03434899999999,orange
327,45 SPRUCE ST CHELSEA MA,Average,45+SPRUCE+ST+CHELSEA+MA,"(42.39337080000001, -71.0420231)",42.3977199,-71.03434899999999,orange
328,200 SECOND ST CHELSEA MA,Good,200+SECOND+ST+CHELSEA+MA,"(42.3941255, -71.0444839)",42.3883517,-71.0447447,lightgreen
329,160 EVERETT AV CHELSEA MA,Average +20,160+EVERETT+AV+CHELSEA+MA,"(42.3966213, -71.0421624)",42.388554,-71.046058,orange
330,90 EVERETT AV CHELSEA MA,Average +10,90+EVERETT+AV+CHELSEA+MA,"(42.3936888, -71.0412802)",42.3888049,-71.0465349,orange
331,105 EVERETT AV CHELSEA MA,Average +10,105+EVERETT+AV+CHELSEA+MA,"(42.3944944, -71.0390516)",42.3885773,-71.0461961,orange
332,83 EVERETT AV CHELSEA MA,Average,83+EVERETT+AV+CHELSEA+MA,"(42.3937209, -71.03886589999999)",42.38884290000001,-71.0465969,orange
333,83 EVERETT AV CHELSEA MA,Good,83+EVERETT+AV+CHELSEA+MA,"(42.3937209, -71.03886589999999)",42.3886034,-71.04625,lightgreen
334,61 EVERETT AV CHELSEA MA,Average,61+EVERETT+AV+CHELSEA+MA,"(42.3930069, -71.0387034)",42.388241,-71.046129,orange
335,92 FOURTH ST CHELSEA MA,Average,92+FOURTH+ST+CHELSEA+MA,"(42.3934891, -71.037959)",42.388672,-71.04624199999999,orange
336,100 FOURTH ST CHELSEA MA,Average +10,100+FOURTH+ST+CHELSEA+MA,"(42.393621, -71.0380996)",42.388734,-71.046396,orange
337,137 ARLINGTON ST CHELSEA MA,Average +10,137+ARLINGTON+ST+CHELSEA+MA,"(42.3935289, -71.0382855)",42.388782,-71.046497,orange
338,135 ARLINGTON ST CHELSEA MA,Average,135+ARLINGTON+ST+CHELSEA+MA,"(42.3934335, -71.0383784)",42.388816,-71.046534,orange
339,131 ARLINGTON ST CHELSEA MA,Average +10,131+ARLINGTON+ST+CHELSEA+MA,"(42.3933861, -71.0384632)",42.3895984,-71.0481059,orange
340,125 ARLINGTON ST CHELSEA MA,Average,125+ARLINGTON+ST+CHELSEA+MA,"(42.3933408, -71.0385505)",42.3895984,-71.0481059,orange
341,69 EVERETT AV CHELSEA MA,Average,69+EVERETT+AV+CHELSEA+MA,"(42.3932116, -71.0387614)",42.3895984,-71.0481059,orange
342,67 EVERETT AV CHELSEA MA,Average,67+EVERETT+AV+CHELSEA+MA,"(42.3931182, -71.0387034)",42.3895984,-71.0481059,orange
343,63 EVERETT AV CHELSEA MA,Average +10,63+EVERETT+AV+CHELSEA+MA,"(42.3930553, -71.03871500000001)",42.3895984,-71.0481059,orange
344,99 FOURTH ST CHELSEA MA,Average,99+FOURTH+ST+CHELSEA+MA,"(42.3944733, -71.0384945)",42.3895984,-71.0481059,orange
345,95 FOURTH ST CHELSEA MA,Average,95+FOURTH+ST+CHELSEA+MA,"(42.39421369999999, -71.0378444)",42.3895984,-71.0481059,orange
346,458 BROADWAY CHELSEA MA,Average,458+BROADWAY+CHELSEA+MA,"(42.3927679, -71.03466499999999)",42.3895984,-71.0481059,orange
347,466 BROADWAY CHELSEA MA,Good+10,466+BROADWAY+CHELSEA+MA,"(42.392865, -71.034554)",42.3895984,-71.0481059,green
348,198 CHERRY ST CHELSEA MA,Average,198+CHERRY+ST+CHELSEA+MA,"(42.3928562, -71.0352211)",42.3895984,-71.0481059,orange
349,16 FIFTH ST CHELSEA MA,Average,16+FIFTH+ST+CHELSEA+MA,"(42.39309069999999, -71.03476239999999)",42.3895984,-71.0481059,orange
350,18 FIFTH ST CHELSEA MA,Average,18+FIFTH+ST+CHELSEA+MA,"(42.3931636, -71.0348497)",42.3895984,-71.0481059,orange
351,247 CHESTNUT ST CHELSEA MA,Average,247+CHESTNUT+ST+CHELSEA+MA,"(42.3932412, -71.0349423)",42.3895984,-71.0481059,orange
352,243 CHESTNUT ST CHELSEA MA,Average +10,243+CHESTNUT+ST+CHELSEA+MA,"(42.3931646, -71.03509670000001)",42.3895984,-71.0481059,orange
353,237 CHESTNUT ST CHELSEA MA,Average +10,237+CHESTNUT+ST+CHELSEA+MA,"(42.3930788, -71.0352211)",42.3895984,-71.0481059,orange
354,227 CHESTNUT ST CHELSEA MA,Average +10,227+CHESTNUT+ST+CHELSEA+MA,"(42.3928447, -71.0356688)",42.3895984,-71.0481059,orange
355,238 CHESTNUT ST CHELSEA MA,Average +10,238+CHESTNUT+ST+CHELSEA+MA,"(42.3933105, -71.0355424)",42.3895984,-71.0481059,orange
356,274 CHESTNUT ST CHELSEA MA,Below Average,274+CHESTNUT+ST+CHELSEA+MA,"(42.394036, -71.03441099999999)",42.3895984,-71.0481059,darkred
357,52 WASHINGTON AV CHELSEA MA,Average +10,52+WASHINGTON+AV+CHELSEA+MA,"(42.3946949, -71.0334617)",42.3895984,-71.0481059,orange
358,55 WASHINGTON AV CHELSEA MA,Average +10,55+WASHINGTON+AV+CHELSEA+MA,"(42.3948273, -71.0330853)",42.3895984,-71.0481059,orange
359,257 CHESTNUT ST CHELSEA MA,Average,257+CHESTNUT+ST+CHELSEA+MA,"(42.3934709, -71.0344782)",42.3895984,-71.0481059,orange
360,17 FIFTH ST CHELSEA MA,Average,17+FIFTH+ST+CHELSEA+MA,"(42.3933302, -71.0344896)",42.3895984,-71.0481059,orange
361,13 FIFTH ST CHELSEA MA,Average,13+FIFTH+ST+CHELSEA+MA,"(42.3932963, -71.0344348)",42.3895984,-71.0481059,orange
362,224 CHERRY ST CHELSEA MA,Average,224+CHERRY+ST+CHELSEA+MA,"(42.3934284, -71.0342088)",42.3895984,-71.0481059,orange
363,230 CHERRY ST CHELSEA MA,Average +10,230+CHERRY+ST+CHELSEA+MA,"(42.3934241, -71.0341132)",42.3895984,-71.0481059,orange
364,22 WASHINGTON AV CHELSEA MA,Average,22+WASHINGTON+AV+CHELSEA+MA,"(42.39356890000001, -71.03396750000002)",42.3895984,-71.0481059,orange
365,28 WASHINGTON AV CHELSEA MA,Average,28+WASHINGTON+AV+CHELSEA+MA,"(42.393783, -71.03396699999999)",42.3895984,-71.0481059,orange
366,478 BROADWAY CHELSEA MA,Good+20,478+BROADWAY+CHELSEA+MA,"(42.3930797, -71.03423459999999)",42.3895984,-71.0481059,green
367,10 WASHINGTON AV CHELSEA MA,Average,10+WASHINGTON+AV+CHELSEA+MA,"(42.4128638, -71.0314951)",42.3895984,-71.0481059,orange
368,18 WASHINGTON AV CHELSEA MA,Average +10,18+WASHINGTON+AV+CHELSEA+MA,"(42.3932881, -71.0340604)",42.3895984,-71.0481059,orange
369,194 SHURTLEFF ST CHELSEA MA,Average,194+SHURTLEFF+ST+CHELSEA+MA,"(42.39263529999999, -71.03335539999999)",42.3895984,-71.0481059,orange
