,Unnamed: 0,Street Number,Street Name,Land Area in Acres,Total Appraised Parcel Value,Price,Gross Area,Living Area,Lat,Lon,Name,API_AD,coord
1963,1963,29,GILLOOLY RD,0.06850321,475400,340000.0,3895.0,2916.0,42.4011101,-71.0227776,29 GILLOOLY RD CHELSEA MA,29+GILLOOLY+RD+CHELSEA+MA,"['42.4011101', ' -71.0227776']"
1964,1964,33,GILLOOLY RD,0.06519743,389300,270000.0,3712.0,2784.0,42.40116039999999,-71.0226383,33 GILLOOLY RD CHELSEA MA,33+GILLOOLY+RD+CHELSEA+MA,"['42.40116039999999', ' -71.0226383']"
1965,1965,34,GILLOOLY RD,0.06685032,375100,599900.0,3336.0,2441.0,42.4013723,-71.0230098,34 GILLOOLY RD CHELSEA MA,34+GILLOOLY+RD+CHELSEA+MA,"['42.4013723', ' -71.0230098']"
1966,1966,38,GILLOOLY RD,0.09035813,372500,243000.0,3423.0,2482.0,42.4014306,-71.0229169,38 GILLOOLY RD CHELSEA MA,38+GILLOOLY+RD+CHELSEA+MA,"['42.4014306', ' -71.0229169']"
1967,1967,43,GILLOOLY RD,0.0,247600,140000.0,1708.0,1092.0,42.4013954,-71.022441,43 GILLOOLY RD CHELSEA MA,43+GILLOOLY+RD+CHELSEA+MA,"['42.4013954', ' -71.022441']"
1968,1968,45,GILLOOLY RD,0.0,247600,249000.0,1708.0,1092.0,42.4014285,-71.0224178,45 GILLOOLY RD CHELSEA MA,45+GILLOOLY+RD+CHELSEA+MA,"['42.4014285', ' -71.0224178']"
1969,1969,47,GILLOOLY RD,0.0,247600,242000.0,1708.0,1092.0,42.40148629999999,-71.0223784,47 GILLOOLY RD CHELSEA MA,47+GILLOOLY+RD+CHELSEA+MA,"['42.40148629999999', ' -71.0223784']"
1970,1970,79,GILLOOLY RD,0.07511478,560900,350000.0,4058.0,2721.0,42.40199459999999,-71.02166319999999,79 GILLOOLY RD CHELSEA MA,79+GILLOOLY+RD+CHELSEA+MA,"['42.40199459999999', ' -71.02166319999999']"
1971,1971,87,GILLOOLY RD,0.08264463,533800,310000.0,4027.0,3087.0,42.4021932,-71.021524,87 GILLOOLY RD CHELSEA MA,87+GILLOOLY+RD+CHELSEA+MA,"['42.4021932', ' -71.021524']"
1975,1975,14,GRAND VIEW RD,0.09467401,263000,145000.0,3396.0,1560.0,42.4087941,-71.0351747,14 GRAND VIEW RD CHELSEA MA,14+GRAND+VIEW+RD+CHELSEA+MA,"['42.4087941', ' -71.0351747']"
1978,1978,26,GROVE ST,0.0,160600,20900.0,816.0,816.0,42.392972,-71.03195199999999,26 GROVE ST CHELSEA MA,26+GROVE+ST+CHELSEA+MA,"['42.392972', ' -71.03195199999999']"
1979,1979,26,GROVE ST,0.0,168800,23700.0,901.0,901.0,42.392972,-71.03195199999999,26 GROVE ST CHELSEA MA,26+GROVE+ST+CHELSEA+MA,"['42.392972', ' -71.03195199999999']"
1980,1980,47,GROVE ST,0.14471993,597400,650000.0,5202.0,3600.0,42.3925398,-71.0315299,47 GROVE ST CHELSEA MA,47+GROVE+ST+CHELSEA+MA,"['42.3925398', ' -71.0315299']"
1981,1981,50,GROVE ST,0.04820937,402900,275000.0,3684.0,2272.0,42.3927743,-71.0312745,50 GROVE ST CHELSEA MA,50+GROVE+ST+CHELSEA+MA,"['42.3927743', ' -71.0312745']"
1982,1982,52,GROVE ST,0.04820937,435700,460000.0,4820.0,2974.0,42.3927584,-71.03118169999999,52 GROVE ST CHELSEA MA,52+GROVE+ST+CHELSEA+MA,"['42.3927584', ' -71.03118169999999']"
1983,1983,53,GROVE ST,0.01652893,2800,1310000.0,7820.0,7360.0,42.39243159999999,-71.03119,53 GROVE ST CHELSEA MA,53+GROVE+ST+CHELSEA+MA,"['42.39243159999999', ' -71.03119']"
1984,1984,53,GROVE ST,0.01652893,2800,1310000.0,,,42.39243159999999,-71.03119,53 GROVE ST CHELSEA MA,53+GROVE+ST+CHELSEA+MA,"['42.39243159999999', ' -71.03119']"
1985,1985,57,GROVE ST,0.08608815,381200,487000.0,4554.0,2796.0,42.3924378,-71.03104239999999,57 GROVE ST CHELSEA MA,57+GROVE+ST+CHELSEA+MA,"['42.3924378', ' -71.03104239999999']"
1986,1986,58,GROVE ST,0.04820937,443000,480000.0,4814.0,3381.0,42.3927425,-71.03108879999999,58 GROVE ST CHELSEA MA,58+GROVE+ST+CHELSEA+MA,"['42.3927425', ' -71.03108879999999']"
1987,1987,61,GROVE ST,0.05165289,312000,2558210.0,4324.0,2898.0,42.392414,-71.0309031,61 GROVE ST CHELSEA MA,61+GROVE+ST+CHELSEA+MA,"['42.392414', ' -71.0309031']"
1988,1988,62,GROVE ST,0.04605142,624300,341500.0,6306.0,4212.0,42.3926577,-71.03081019999999,62 GROVE ST CHELSEA MA,62+GROVE+ST+CHELSEA+MA,"['42.3926577', ' -71.03081019999999']"
1989,1989,64,GROVE ST,0.07231405,532900,565000.0,5296.0,3432.0,42.392622,-71.0306669,64 GROVE ST CHELSEA MA,64+GROVE+ST+CHELSEA+MA,"['42.392622', ' -71.0306669']"
1990,1990,65,GROVE ST,0.06887052,436900,70000.0,4496.0,3020.0,42.3923743,-71.03067089999999,65 GROVE ST CHELSEA MA,65+GROVE+ST+CHELSEA+MA,"['42.3923743', ' -71.03067089999999']"
1991,1991,68,GROVE ST,0.07231405,363800,285500.0,3540.0,2192.0,42.3925809,-71.0305781,68 GROVE ST CHELSEA MA,68+GROVE+ST+CHELSEA+MA,"['42.3925809', ' -71.0305781']"
1992,1992,69,GROVE ST,0.07346189,355800,324700.0,5028.0,2602.0,42.3922762,-71.0305316,69 GROVE ST CHELSEA MA,69+GROVE+ST+CHELSEA+MA,"['42.3922762', ' -71.0305316']"
1993,1993,71,GROVE ST,0.07346189,363900,500000.0,5094.0,2582.0,42.3921994,-71.0302995,71 GROVE ST CHELSEA MA,71+GROVE+ST+CHELSEA+MA,"['42.3921994', ' -71.0302995']"
1994,1994,74,GROVE ST,0.04568411,341300,200000.0,4744.0,3402.0,42.392487,-71.030204,74 GROVE ST CHELSEA MA,74+GROVE+ST+CHELSEA+MA,"['42.392487', ' -71.030204']"
1995,1995,76,GROVE ST,0.0,189600,215466.0,1461.0,1333.0,42.392451,-71.030079,76 GROVE ST CHELSEA MA,76+GROVE+ST+CHELSEA+MA,"['42.392451', ' -71.030079']"
1996,1996,76,GROVE ST,0.0,187600,130500.0,1461.0,1333.0,42.392451,-71.030079,76 GROVE ST CHELSEA MA,76+GROVE+ST+CHELSEA+MA,"['42.392451', ' -71.030079']"
1997,1997,76,GROVE ST,0.0,187600,229800.0,1461.0,1333.0,42.392451,-71.030079,76 GROVE ST CHELSEA MA,76+GROVE+ST+CHELSEA+MA,"['42.392451', ' -71.030079']"
1998,1998,80,GROVE ST,0.0508494,326700,202000.0,3950.0,2408.0,42.3923584,-71.029928,80 GROVE ST CHELSEA MA,80+GROVE+ST+CHELSEA+MA,"['42.3923584', ' -71.029928']"
1999,1999,84,GROVE ST,0.04017447,369500,210000.0,3876.0,2472.0,42.3923266,-71.0297423,84 GROVE ST CHELSEA MA,84+GROVE+ST+CHELSEA+MA,"['42.3923266', ' -71.0297423']"
2000,2000,86,GROVE ST,0.04017447,432600,460000.0,3684.0,2343.0,42.3923107,-71.0296494,86 GROVE ST CHELSEA MA,86+GROVE+ST+CHELSEA+MA,"['42.3923107', ' -71.0296494']"
2001,2001,90,GROVE ST,0.034045,448500,265000.0,4256.0,2922.0,42.3922789,-71.0294637,90 GROVE ST CHELSEA MA,90+GROVE+ST+CHELSEA+MA,"['42.3922789', ' -71.0294637']"
2002,2002,98,GROVE ST,0.06023875,492500,126000.0,6046.0,4113.0,42.39219,-71.0291529,98 GROVE ST CHELSEA MA,98+GROVE+ST+CHELSEA+MA,"['42.39219', ' -71.0291529']"
2003,2003,100,GROVE ST,0.0567034,363800,399999.0,3990.0,2548.0,42.3921173,-71.028953,100 GROVE ST CHELSEA MA,100+GROVE+ST+CHELSEA+MA,"['42.3921173', ' -71.028953']"
2004,2004,102,GROVE ST,0.05371901,331100,2558210.0,5513.0,3736.0,42.392114,-71.028885,102 GROVE ST CHELSEA MA,102+GROVE+ST+CHELSEA+MA,"['42.392114', ' -71.028885']"
2005,2005,112,GROVE ST,0.08034894,300700,124000.0,4038.0,2167.0,42.3920031,-71.0283051,112 GROVE ST CHELSEA MA,112+GROVE+ST+CHELSEA+MA,"['42.3920031', ' -71.0283051']"
2006,2006,113,GROVE ST,0.0399449,347800,147500.0,3538.0,2070.0,42.3918001,-71.0286498,113 GROVE ST CHELSEA MA,113+GROVE+ST+CHELSEA+MA,"['42.3918001', ' -71.0286498']"
2007,2007,114,GROVE ST,0.08034894,389100,124500.0,3979.0,2588.0,42.3919901,-71.02821010000001,114 GROVE ST CHELSEA MA,114+GROVE+ST+CHELSEA+MA,"['42.3919901', ' -71.02821010000001']"
2008,2008,122,GROVE ST,0.09641873,359900,265000.0,3784.0,2200.0,42.3919583,-71.02802439999999,122 GROVE ST CHELSEA MA,122+GROVE+ST+CHELSEA+MA,"['42.3919583', ' -71.02802439999999']"
2009,2009,130,GROVE ST,0.11409549999999999,510600,152500.0,5088.0,3252.0,42.39184729999999,-71.02749680000001,130 GROVE ST CHELSEA MA,130+GROVE+ST+CHELSEA+MA,"['42.39184729999999', ' -71.02749680000001']"
2010,2010,134,GROVE ST,0.04017447,410300,250000.0,4083.0,2640.0,42.391818,-71.027346,134 GROVE ST CHELSEA MA,134+GROVE+ST+CHELSEA+MA,"['42.391818', ' -71.027346']"
2011,2011,138,GROVE ST,0.05808081,361400,375000.0,3034.0,1952.0,42.3917411,-71.02718860000002,138 GROVE ST CHELSEA MA,138+GROVE+ST+CHELSEA+MA,"['42.3917411', ' -71.02718860000002']"
2012,2012,139,GROVE ST,0.0969697,380300,390000.0,4458.0,2580.0,42.391428,-71.027174,139 GROVE ST CHELSEA MA,139+GROVE+ST+CHELSEA+MA,"['42.391428', ' -71.027174']"
2013,2013,145,GROVE ST,0.0704775,363200,360000.0,4296.0,2684.0,42.391404,-71.02704,145 GROVE ST CHELSEA MA,145+GROVE+ST+CHELSEA+MA,"['42.391404', ' -71.02704']"
2014,2014,149,GROVE ST,0.13774105,587000,450000.0,8040.0,4984.0,42.3913583,-71.0267939,149 GROVE ST CHELSEA MA,149+GROVE+ST+CHELSEA+MA,"['42.3913583', ' -71.0267939']"
2015,2015,153,GROVE ST,0.13774105,468600,190000.0,4484.0,3330.0,42.3913702,-71.0265386,153 GROVE ST CHELSEA MA,153+GROVE+ST+CHELSEA+MA,"['42.3913702', ' -71.0265386']"
2016,2016,165,GROVE ST,0.13774105,405000,340000.0,5596.0,2900.0,42.3912536,-71.02607429999999,165 GROVE ST CHELSEA MA,165+GROVE+ST+CHELSEA+MA,"['42.3912536', ' -71.02607429999999']"
2017,2017,63 A,GROVE ST,0.02582645,4000,130000.0,76192.0,57144.0,42.3923485,-71.0308697,63 A GROVE ST CHELSEA MA,63+A+GROVE+ST+CHELSEA+MA,"['42.3923485', ' -71.0308697']"
2018,2018,63 A,GROVE ST,0.02582645,4000,130000.0,,,42.3923485,-71.0308697,63 A GROVE ST CHELSEA MA,63+A+GROVE+ST+CHELSEA+MA,"['42.3923485', ' -71.0308697']"
2019,2019,63 B,GROVE ST,0.02582645,4000,70000.0,124204.0,115932.0,42.39233280000001,-71.030818,63 B GROVE ST CHELSEA MA,63+B+GROVE+ST+CHELSEA+MA,"['42.39233280000001', ' -71.030818']"
2020,2020,63 B,GROVE ST,0.02582645,4000,70000.0,,,42.39233280000001,-71.030818,63 B GROVE ST CHELSEA MA,63+B+GROVE+ST+CHELSEA+MA,"['42.39233280000001', ' -71.030818']"
2021,2021,10,HANCOCK ST,0.04820937,305300,302000.0,4506.0,2424.0,42.40511,-71.03596399999999,10 HANCOCK ST CHELSEA MA,10+HANCOCK+ST+CHELSEA+MA,"['42.40511', ' -71.03596399999999']"
2022,2022,24,HANCOCK ST,0.0,174200,140200.0,721.0,521.0,42.4051603,-71.0364747,24 HANCOCK ST CHELSEA MA,24+HANCOCK+ST+CHELSEA+MA,"['42.4051603', ' -71.0364747']"
2023,2023,24,HANCOCK ST,0.0,173900,182000.0,1200.0,600.0,42.4051603,-71.0364747,24 HANCOCK ST CHELSEA MA,24+HANCOCK+ST+CHELSEA+MA,"['42.4051603', ' -71.0364747']"
2024,2024,26,HANCOCK ST,0.0,168700,189000.0,1200.0,600.0,42.4052157,-71.0365418,26 HANCOCK ST CHELSEA MA,26+HANCOCK+ST+CHELSEA+MA,"['42.4052157', ' -71.0365418']"
2025,2025,26,HANCOCK ST,0.0,181300,182000.0,865.0,521.0,42.4052157,-71.0365418,26 HANCOCK ST CHELSEA MA,26+HANCOCK+ST+CHELSEA+MA,"['42.4052157', ' -71.0365418']"
2026,2026,38,HANCOCK ST,0.11478421,647000,450000.0,8314.0,4880.0,42.4052437,-71.0372873,38 HANCOCK ST CHELSEA MA,38+HANCOCK+ST+CHELSEA+MA,"['42.4052437', ' -71.0372873']"
2027,2027,39,HANCOCK ST,0.08039486,339400,248000.0,3172.0,1667.0,42.4055629,-71.0373105,39 HANCOCK ST CHELSEA MA,39+HANCOCK+ST+CHELSEA+MA,"['42.4055629', ' -71.0373105']"
2028,2028,42,HANCOCK ST,0.09182736,318600,400000.0,3253.0,1776.0,42.40529009999999,-71.03744979999999,42 HANCOCK ST CHELSEA MA,42+HANCOCK+ST+CHELSEA+MA,"['42.40529009999999', ' -71.03744979999999']"
2029,2029,44,HANCOCK ST,0.11478421,472300,418200.0,3859.0,2382.0,42.405377,-71.037679,44 HANCOCK ST CHELSEA MA,44+HANCOCK+ST+CHELSEA+MA,"['42.405377', ' -71.037679']"
2030,2030,47,HANCOCK ST,0.08916437,280000,313000.0,3226.0,1462.0,42.4056681,-71.0378641,47 HANCOCK ST CHELSEA MA,47+HANCOCK+ST+CHELSEA+MA,"['42.4056681', ' -71.0378641']"
2031,2031,22,HARVARD ST,0.07075298,323600,200000.0,3420.0,2058.0,42.406476,-71.03415,22 HARVARD ST CHELSEA MA,22+HARVARD+ST+CHELSEA+MA,"['42.406476', ' -71.03415']"
2032,2032,28,HARVARD ST,0.12963728,311200,260000.0,3590.0,1598.0,42.40644899999999,-71.034511,28 HARVARD ST CHELSEA MA,28+HARVARD+ST+CHELSEA+MA,"['42.40644899999999', ' -71.034511']"
2033,2033,33,HARVARD ST,0.07022498,324300,245000.0,2793.0,1248.0,42.40684479999999,-71.0346175,33 HARVARD ST CHELSEA MA,33+HARVARD+ST+CHELSEA+MA,"['42.40684479999999', ' -71.0346175']"
2034,2034,41,HARVARD ST,0.0,240100,255000.0,1445.0,1205.0,42.4069587,-71.0348497,41 HARVARD ST CHELSEA MA,41+HARVARD+ST+CHELSEA+MA,"['42.4069587', ' -71.0348497']"
2035,2035,41,HARVARD ST,0.0,229200,218000.0,1465.0,1225.0,42.4069587,-71.0348497,41 HARVARD ST CHELSEA MA,41+HARVARD+ST+CHELSEA+MA,"['42.4069587', ' -71.0348497']"
2036,2036,41,HARVARD ST,0.0,241500,250000.0,1205.0,965.0,42.4069587,-71.0348497,41 HARVARD ST CHELSEA MA,41+HARVARD+ST+CHELSEA+MA,"['42.4069587', ' -71.0348497']"
2037,2037,48,HARVARD ST,0.109045,554700,605000.0,5228.0,2855.0,42.4067124,-71.0353604,48 HARVARD ST CHELSEA MA,48+HARVARD+ST+CHELSEA+MA,"['42.4067124', ' -71.0353604']"
2038,2038,49,HARVARD ST,0.07931589,439100,360000.0,4718.0,2565.0,42.407115,-71.03554609999999,49 HARVARD ST CHELSEA MA,49+HARVARD+ST+CHELSEA+MA,"['42.407115', ' -71.03554609999999']"
2039,2039,51,HARVARD ST,0.09251607,539100,310000.0,5140.0,3392.0,42.407099,-71.03560999999999,51 HARVARD ST CHELSEA MA,51+HARVARD+ST+CHELSEA+MA,"['42.407099', ' -71.03560999999999']"
2040,2040,73,HARVARD ST,0.2261708,599600,249000.0,6911.0,4290.0,42.4073163,-71.03628900000001,73 HARVARD ST CHELSEA MA,73+HARVARD+ST+CHELSEA+MA,"['42.4073163', ' -71.03628900000001']"
2041,2041,75,HARVARD ST,0.27270432,320900,409000.0,5566.0,3496.0,42.4076579,-71.03633549999999,75 HARVARD ST CHELSEA MA,75+HARVARD+ST+CHELSEA+MA,"['42.4076579', ' -71.03633549999999']"
2042,2042,77,HARVARD ST,0.19074839,414300,420000.0,5655.0,2887.0,42.407432,-71.036667,77 HARVARD ST CHELSEA MA,77+HARVARD+ST+CHELSEA+MA,"['42.407432', ' -71.036667']"
2043,2043,14,HAWTHORN ST,0.36792929,731700,650000.0,5792.0,3880.0,42.387978,-71.0371586,14 HAWTHORN ST CHELSEA MA,14+HAWTHORN+ST+CHELSEA+MA,"['42.387978', ' -71.0371586']"
2044,2044,32,HAWTHORN ST,0.02869605,299900,377000.0,2312.0,1734.0,42.388602,-71.0371629,32 HAWTHORN ST CHELSEA MA,32+HAWTHORN+ST+CHELSEA+MA,"['42.388602', ' -71.0371629']"
2047,2047,40,HAWTHORN ST,0.04859963,507800,575000.0,2720.0,2312.0,42.388804,-71.037044,40 HAWTHORN ST CHELSEA MA,40+HAWTHORN+ST+CHELSEA+MA,"['42.388804', ' -71.037044']"
2049,2049,53,HAWTHORN ST,0.04382461,419300,325900.0,4477.0,3225.0,42.3890923,-71.0362138,53 HAWTHORN ST CHELSEA MA,53+HAWTHORN+ST+CHELSEA+MA,"['42.3890923', ' -71.0362138']"
2050,2050,61,HAWTHORN ST,0.0412764,511900,520000.0,4802.0,3318.0,42.3892298,-71.03609209999999,61 HAWTHORN ST CHELSEA MA,61+HAWTHORN+ST+CHELSEA+MA,"['42.3892298', ' -71.03609209999999']"
2051,2051,78,HAWTHORN ST,0.03191001,473700,385000.0,5387.0,3777.0,42.3897803,-71.0361033,78 HAWTHORN ST CHELSEA MA,78+HAWTHORN+ST+CHELSEA+MA,"['42.3897803', ' -71.0361033']"
2052,2052,80,HAWTHORN ST,0.03360882,569300,103000.0,3948.0,2772.0,42.3898444,-71.0360883,80 HAWTHORN ST CHELSEA MA,80+HAWTHORN+ST+CHELSEA+MA,"['42.3898444', ' -71.0360883']"
2055,2055,148,HAWTHORN ST,0.02295684,9900,5000.0,2552.0,1914.0,42.3918022,-71.0347215,148 HAWTHORN ST CHELSEA MA,148+HAWTHORN+ST+CHELSEA+MA,"['42.3918022', ' -71.0347215']"
2056,2056,148,HAWTHORN ST,0.02295684,9900,5000.0,,,42.3918022,-71.0347215,148 HAWTHORN ST CHELSEA MA,148+HAWTHORN+ST+CHELSEA+MA,"['42.3918022', ' -71.0347215']"
2057,2057,66A,HAWTHORN ST,0.04591368,4700,495000.0,8301.0,5901.0,42.3894484,-71.03653059999999,66A HAWTHORN ST CHELSEA MA,66A+HAWTHORN+ST+CHELSEA+MA,"['42.3894484', ' -71.03653059999999']"
2058,2058,66A,HAWTHORN ST,0.04591368,4700,495000.0,,,42.3894484,-71.03653059999999,66A HAWTHORN ST CHELSEA MA,66A+HAWTHORN+ST+CHELSEA+MA,"['42.3894484', ' -71.03653059999999']"
2059,2059,23,HEARD ST,0.0,197100,210000.0,1185.0,750.0,42.3960673,-71.03341689999999,23 HEARD ST CHELSEA MA,23+HEARD+ST+CHELSEA+MA,"['42.3960673', ' -71.03341689999999']"
2060,2060,28,HEARD ST,0.06097337,302900,305000.0,2707.0,1288.0,42.3959962,-71.0337934,28 HEARD ST CHELSEA MA,28+HEARD+ST+CHELSEA+MA,"['42.3959962', ' -71.0337934']"
2061,2061,31,HEARD ST,0.0785124,389300,480000.0,3687.0,2042.0,42.396269,-71.03365409999999,31 HEARD ST CHELSEA MA,31+HEARD+ST+CHELSEA+MA,"['42.396269', ' -71.03365409999999']"
2062,2062,32,HEARD ST,0.12233701,495000,500000.0,5478.0,3347.0,42.39624329999999,-71.0341911,32 HEARD ST CHELSEA MA,32+HEARD+ST+CHELSEA+MA,"['42.39624329999999', ' -71.0341911']"
2063,2063,37,HEARD ST,0.04132231,263500,285000.0,2524.0,1376.0,42.3963975,-71.03386300000001,37 HEARD ST CHELSEA MA,37+HEARD+ST+CHELSEA+MA,"['42.3963975', ' -71.03386300000001']"
2064,2064,39,HEARD ST,0.04366391,405000,395000.0,2966.0,1866.0,42.396469,-71.0339559,39 HEARD ST CHELSEA MA,39+HEARD+ST+CHELSEA+MA,"['42.396469', ' -71.0339559']"
2065,2065,44,HEARD ST,0.09090909,287400,314000.0,2946.0,1522.0,42.3963849,-71.03438539999999,44 HEARD ST CHELSEA MA,44+HEARD+ST+CHELSEA+MA,"['42.3963849', ' -71.03438539999999']"
2066,2066,46,HEARD ST,0.07883379,463600,195000.0,4938.0,3330.0,42.396372,-71.034493,46 HEARD ST CHELSEA MA,46+HEARD+ST+CHELSEA+MA,"['42.396372', ' -71.034493']"
2067,2067,48,HEARD ST,0.09432966,447300,400000.0,4086.0,3062.0,42.3965041,-71.0344318,48 HEARD ST CHELSEA MA,48+HEARD+ST+CHELSEA+MA,"['42.3965041', ' -71.0344318']"
2068,2068,53,HEARD ST,0.11111111,455600,237500.0,5273.0,3060.0,42.396965,-71.03452469999999,53 HEARD ST CHELSEA MA,53+HEARD+ST+CHELSEA+MA,"['42.396965', ' -71.03452469999999']"
2069,2069,54,HEARD ST,0.16797521,570900,310000.0,5971.0,3077.0,42.3966339,-71.0347568,54 HEARD ST CHELSEA MA,54+HEARD+ST+CHELSEA+MA,"['42.3966339', ' -71.0347568']"
2070,2070,58,HEARD ST,0.09290634,365400,220000.0,2808.0,1609.0,42.3968868,-71.0349688,58 HEARD ST CHELSEA MA,58+HEARD+ST+CHELSEA+MA,"['42.3968868', ' -71.0349688']"
2071,2071,59,HEARD ST,0.07575758,408800,68000.0,4740.0,2637.0,42.3972028,-71.03488449999999,59 HEARD ST CHELSEA MA,59+HEARD+ST+CHELSEA+MA,"['42.3972028', ' -71.03488449999999']"
2072,2072,60,HEARD ST,0.09026630000000001,348400,200000.0,2808.0,1969.0,42.3968985,-71.0349885,60 HEARD ST CHELSEA MA,60+HEARD+ST+CHELSEA+MA,"['42.3968985', ' -71.0349885']"
2073,2073,62,HEARD ST,0.11627639999999999,364200,445000.0,3944.0,1931.0,42.396957,-71.0351283,62 HEARD ST CHELSEA MA,62+HEARD+ST+CHELSEA+MA,"['42.396957', ' -71.0351283']"
2074,2074,68,HEARD ST,0.09366391,416000,385000.0,5191.0,3022.0,42.397108,-71.0353604,68 HEARD ST CHELSEA MA,68+HEARD+ST+CHELSEA+MA,"['42.397108', ' -71.0353604']"
2075,2075,70,HEARD ST,0.0,151400,36000.0,675.0,675.0,42.397166,-71.035567,70 HEARD ST CHELSEA MA,70+HEARD+ST+CHELSEA+MA,"['42.397166', ' -71.035567']"
2076,2076,71,HEARD ST,0.04453627,30500,342000.0,1600.0,1600.0,42.3973812,-71.03516429999999,71 HEARD ST CHELSEA MA,71+HEARD+ST+CHELSEA+MA,"['42.3973812', ' -71.03516429999999']"
2077,2077,71,HEARD ST,0.04453627,30500,342000.0,,,42.3973812,-71.03516429999999,71 HEARD ST CHELSEA MA,71+HEARD+ST+CHELSEA+MA,"['42.3973812', ' -71.03516429999999']"
2078,2078,100,HEARD ST,2.69485767,44260600,3800000.0,220523.0,191523.0,42.398335,-71.0367936,100 HEARD ST CHELSEA MA,100+HEARD+ST+CHELSEA+MA,"['42.398335', ' -71.0367936']"
2079,2079,103,HEARD ST,0.78218549,1310100,3800000.0,3856.0,2718.0,42.398424,-71.036238,103 HEARD ST CHELSEA MA,103+HEARD+ST+CHELSEA+MA,"['42.398424', ' -71.036238']"
2080,2080,103,HEARD ST,0.78218549,1310100,3800000.0,,,42.398424,-71.036238,103 HEARD ST CHELSEA MA,103+HEARD+ST+CHELSEA+MA,"['42.398424', ' -71.036238']"
2081,2081,123,HEARD ST,0.13774105,346500,310000.0,2478.0,1652.0,42.39860789999999,-71.0364864,123 HEARD ST CHELSEA MA,123+HEARD+ST+CHELSEA+MA,"['42.39860789999999', ' -71.0364864']"
2082,2082,17R,HEARD ST,0.065427,8800,30000.0,24700.0,24700.0,42.39609919999999,-71.03304159999999,17R HEARD ST CHELSEA MA,17R+HEARD+ST+CHELSEA+MA,"['42.39609919999999', ' -71.03304159999999']"
2083,2083,17R,HEARD ST,0.065427,8800,30000.0,,,42.39609919999999,-71.03304159999999,17R HEARD ST CHELSEA MA,17R+HEARD+ST+CHELSEA+MA,"['42.39609919999999', ' -71.03304159999999']"
2084,2084,53A,HEARD ST,0.03390725,15200,237500.0,5967.0,3978.0,42.39711810000001,-71.0345573,53A HEARD ST CHELSEA MA,53A+HEARD+ST+CHELSEA+MA,"['42.39711810000001', ' -71.0345573']"
2085,2085,53A,HEARD ST,0.03390725,15200,237500.0,,,42.39711810000001,-71.0345573,53A HEARD ST CHELSEA MA,53A+HEARD+ST+CHELSEA+MA,"['42.39711810000001', ' -71.0345573']"
2086,2086,11,HIGH ST,0.04820937,344400,246450.0,4195.0,2449.0,42.3897609,-71.0435785,11 HIGH ST CHELSEA MA,11+HIGH+ST+CHELSEA+MA,"['42.3897609', ' -71.0435785']"
2087,2087,12,HIGH ST,0.08034894,320700,314900.0,4169.0,2236.0,42.389469,-71.043356,12 HIGH ST CHELSEA MA,12+HIGH+ST+CHELSEA+MA,"['42.389469', ' -71.043356']"
2088,2088,13,HIGH ST,0.03868228,13100,246450.0,129355.0,118963.0,42.3897162,-71.0436683,13 HIGH ST CHELSEA MA,13+HIGH+ST+CHELSEA+MA,"['42.3897162', ' -71.0436683']"
2089,2089,13,HIGH ST,0.03868228,13100,246450.0,,,42.3897162,-71.0436683,13 HIGH ST CHELSEA MA,13+HIGH+ST+CHELSEA+MA,"['42.3897162', ' -71.0436683']"
2090,2090,16,HIGH ST,0.04591368,227900,299000.0,3752.0,2080.0,42.3894638,-71.04349739999999,16 HIGH ST CHELSEA MA,16+HIGH+ST+CHELSEA+MA,"['42.3894638', ' -71.04349739999999']"
2091,2091,20,HIGH ST,0.03937098,251100,256000.0,2600.0,1339.0,42.38942,-71.0436164,20 HIGH ST CHELSEA MA,20+HIGH+ST+CHELSEA+MA,"['42.38942', ' -71.0436164']"
2092,2092,28,HIGH ST,0.03308081,247200,250000.0,3115.0,1708.0,42.3893107,-71.0438152,28 HIGH ST CHELSEA MA,28+HIGH+ST+CHELSEA+MA,"['42.3893107', ' -71.0438152']"
2093,2093,30,HIGH ST,0.03434343,341400,250000.0,2712.0,1800.0,42.3892673,-71.04389189999999,30 HIGH ST CHELSEA MA,30+HIGH+ST+CHELSEA+MA,"['42.3892673', ' -71.04389189999999']"
2094,2094,21,HIGHLAND ST,0.78379247,226900,6200000.0,5200.0,2600.0,42.38658789999999,-71.0294158,21 HIGHLAND ST CHELSEA MA,21+HIGHLAND+ST+CHELSEA+MA,"['42.38658789999999', ' -71.0294158']"
2095,2095,21,HIGHLAND ST,0.78379247,226900,6200000.0,,,42.38658789999999,-71.0294158,21 HIGHLAND ST CHELSEA MA,21+HIGHLAND+ST+CHELSEA+MA,"['42.38658789999999', ' -71.0294158']"
2096,2096,22,HIGHLAND ST,0.67649219,258900,6200000.0,9380.0,6310.0,42.3871899,-71.031272,22 HIGHLAND ST CHELSEA MA,22+HIGHLAND+ST+CHELSEA+MA,"['42.3871899', ' -71.031272']"
2097,2097,22,HIGHLAND ST,0.67649219,258900,6200000.0,,,42.3871899,-71.031272,22 HIGHLAND ST CHELSEA MA,22+HIGHLAND+ST+CHELSEA+MA,"['42.3871899', ' -71.031272']"
